restaurantId,sides.itemId,sides.unitPrice,sides.unitDeliveryPrice,array_index,restaurantNumber,addresses.0.administrativeArea,addresses.0.latitude,addresses.0.longitude
3312,CMG-1025,5.9,7.65,4,3312,NY,40.759379,-73.918315
2190,CMG-1025,5.9,7.65,4,2190,NY,40.860221,-73.890898
3169,CMG-1025,5.3,6.9,4,3169,FL,25.596995,-80.397035
1987,CMG-1025,5.9,7.65,4,1987,NY,40.72031,-73.84593
2301,CMG-1025,5.5,7.15,4,2301,NY,40.663367,-73.719321
3619,CMG-1025,5.9,7.65,4,3619,VT,43.611061,-72.973323
2310,CMG-1025,5.8,7.55,4,2310,NY,40.655956,-73.549788
2559,CMG-1025,5.7,7.4,4,2559,CT,41.178449,-73.181922
4011,CMG-1025,5.7,7.4,4,4011,MA,42.112768,-72.722707
1763,CMG-1025,5.6,7.3,4,1763,CT,41.725601,-72.759228
1693,CMG-1025,5.3,6.9,4,1693,MA,42.35653,-72.55367
1371,CMG-1025,5.7,7.4,4,1371,RI,41.761894,-71.458903
1873,CMG-1025,5.3,6.9,4,1873,RI,41.731845,-71.435526
1388,CMG-1025,5.3,6.9,4,1388,RI,41.828265,-71.400524
4520,CMG-1025,5.6,7.3,4,4520,RI,41.8557,-71.35473
3333,CMG-1025,5.9,7.65,4,3333,MA,42.3703,-71.1796
1615,CMG-1025,5.4,7.0,4,1615,MA,42.362548,-71.085697
2296,CMG-1025,5.3,6.9,4,2296,RI,41.516583,-71.299258
1653,CMG-1025,5.3,6.9,4,1653,MA,42.357535,-71.058415
1243,CMG-1025,5.6,7.3,4,1243,MA,42.479603,-71.021167
3711,CMG-1025,5.8,7.55,4,3711,MA,41.672874,-71.162446
1617,CMG-1009,2.65,3.45,5,1617,CA,37.444352,-122.170843
211,CMG-1009,2.8,3.65,5,211,CA,37.317286,-122.032759
1416,CMG-1009,2.9,3.75,5,1416,CA,37.321714,-121.950513
651,CMG-1009,2.8,3.65,5,651,CA,37.554387,-121.981729
2028,CMG-1009,2.85,3.7,5,2028,CA,37.544689,-122.291481
2449,CMG-1009,2.9,3.75,5,2449,CA,37.705657,-121.890836
2384,CMG-1009,2.9,3.75,5,2384,CA,37.786139,-122.281214
2048,CMG-1009,2.9,3.75,5,2048,CA,37.994675,-122.105783
2150,CMG-1009,2.9,3.75,5,2150,CA,36.596934,-121.894483
299,CMG-1009,2.65,3.45,5,299,CA,37.994695,-121.31342
2415,CMG-1009,2.9,3.75,5,2415,CA,38.285897,-122.274356
4014,CMG-1009,2.85,3.7,5,4014,CA,37.579848,-120.941099
704,CMG-1009,2.8,3.65,5,704,CA,38.594345,-121.28845
2472,CMG-1009,2.8,3.65,5,2472,CA,38.617043,-121.26897
1953,CMG-1009,2.8,3.65,5,1953,CA,38.644985,-121.123267
3811,CMG-1009,2.65,3.45,5,3811,CA,38.7918,-121.356055
705,CMG-1009,2.65,3.45,5,705,CA,39.142598,-121.629673
2739,CMG-1009,2.8,3.65,5,2739,CA,36.808384,-119.872171
2746,CMG-1009,2.9,3.75,5,2746,CA,39.151643,-123.199436
3388,CMG-1009,2.65,3.45,5,3388,CA,39.49758,-121.574464
3035,CMG-1009,2.65,3.45,5,3035,CA,35.392482,-118.967716
1688,CMG-1009,2.8,3.65,5,1688,CA,34.439451,-119.74914
4247,CMG-1009,2.8,3.65,5,4247,CA,35.130966,-118.466885
3219,CMG-1009,2.65,3.45,5,3219,CA,34.188358,-119.222115
2093,CMG-1009,2.8,3.65,5,2093,CA,34.15663,-118.437435
1945,CMG-1009,2.8,3.65,5,1945,CA,34.048562,-118.3367
1913,CMG-1009,2.65,3.45,5,1913,CA,34.06215,-118.291372
3094,CMG-1009,2.8,3.65,5,3094,CA,33.978533,-118.370625
1500,CMG-1009,2.65,3.45,5,1500,CA,34.047573,-118.256658
2241,CMG-1009,2.85,3.7,5,2241,CA,33.876523,-118.217833
3854,CMG-1009,2.8,3.65,5,3854,CA,33.9781,-118.04924
3995,CMG-1009,2.85,3.7,5,3995,CA,34.50723,-117.39591
1288,CMG-1009,2.8,3.65,5,1288,CA,33.991125,-117.924697
829,CMG-1009,2.65,3.45,5,829,CA,34.027892,-117.833865
229,CMG-1009,2.65,3.45,5,229,CA,33.687593,-117.954502
1465,CMG-1009,2.8,3.65,5,1465,CA,33.976619,-117.552862
805,CMG-1009,2.65,3.45,5,805,CA,33.698363,-117.885057
487,CMG-1009,2.8,3.65,5,487,CA,33.902633,-117.561865
2070,CMG-1009,2.65,3.45,5,2070,CA,33.698406,-117.740873
3782,CMG-1009,2.65,3.45,5,3782,CA,33.668884,-117.764664
2955,CMG-1009,2.65,3.45,5,2955,CA,33.807429,-117.22663
479,CMG-1009,2.8,3.65,5,479,CA,33.181823,-117.331311
2034,CMG-1009,2.65,3.45,5,2034,CA,33.01985,-117.11079
3994,CMG-1009,2.65,3.45,5,3994,UT,37.653579,-113.08464
2259,CMG-1009,2.7,3.5,5,2259,ID,43.612686,-116.203084
4587,CMG-1009,2.65,3.45,5,4587,OR,45.402986,-122.794573
3737,CMG-1009,2.65,3.45,5,3737,OR,45.487028,-122.773661
2700,CMG-1009,2.65,3.45,5,2700,OR,45.53322,-122.935485
4150,CMG-1009,2.65,3.45,5,4150,WA,45.672456,-122.525802
3971,CMG-1009,2.7,3.5,5,3971,UT,40.508655,-112.00013
1104,CMG-1009,2.7,3.5,5,1104,UT,40.562517,-111.890484
953,CMG-1009,2.65,3.45,5,953,UT,40.89078,-111.89262
1768,CMG-1009,2.7,3.5,5,1768,AZ,33.665923,-112.203393
2808,CMG-1009,2.7,3.5,5,2808,AZ,33.509588,-112.071631
2573,CMG-1009,2.65,3.45,5,2573,WA,46.221254,-119.223125
41,CMG-1009,2.7,3.5,5,41,AZ,33.479711,-111.986121
4407,CMG-1009,2.65,3.45,5,4407,AZ,34.239523,-111.323958
658,CMG-1009,2.7,3.5,5,658,AZ,33.377942,-111.807652
2595,CMG-1009,2.65,3.45,5,2595,WA,47.05788,-122.765236
4408,CMG-1009,2.65,3.45,5,4408,WA,47.103696,-119.250021
2228,CMG-1009,2.65,3.45,5,2228,WA,47.62032,-122.33817
2935,CMG-1009,2.65,3.45,5,2935,WA,47.72185,-122.29419
3043,CMG-1009,2.7,3.5,5,3043,AZ,32.163879,-110.98956
3166,CMG-1009,2.65,3.45,5,3166,WA,48.151763,-122.191354
3802,CMG-1009,2.65,3.45,5,3802,WA,47.745933,-117.4044
2263,CMG-1009,2.8,3.65,5,2263,WA,48.452875,-122.335635
3091,CMG-1009,2.7,3.5,5,3091,NM,36.767412,-108.147771
4321,CMG-1009,2.95,3.55,5,4321,BC,49.17859,-123.12133
4040,CMG-1009,2.95,3.55,5,4040,BC,49.320259,-123.072858
3597,CMG-1009,2.7,3.5,5,3597,NM,35.130587,-106.586863
185,CMG-1009,2.7,3.5,5,185,CO,38.801722,-104.819078
1923,CMG-1009,2.7,3.5,5,1923,TX,31.729105,-106.303345
4684,CMG-1009,2.95,3.55,5,4684,AB,51.080964,-113.995152
673,CMG-1009,2.6,3.4,5,673,NE,40.739298,-96.679507
3548,CMG-1009,2.7,3.5,5,3548,TX,33.017289,-97.30217
3845,CMG-1009,2.7,3.5,5,3845,TX,32.664707,-97.401311
4170,CMG-1009,2.65,3.45,5,4170,ND,46.834232,-96.820473
343,CMG-1009,2.7,3.5,5,343,TX,32.769008,-97.096823
1788,CMG-1009,2.7,3.5,5,1788,TX,32.595463,-97.148099
344,CMG-1009,2.7,3.5,5,344,TX,33.000531,-96.962609
2784,CMG-1009,2.7,3.5,5,2784,TX,31.130868,-97.798133
1071,CMG-1009,2.7,3.5,5,1071,TX,29.548573,-98.665047
3121,CMG-1009,2.65,3.45,5,3121,OK,36.012662,-95.886717
1195,CMG-1009,2.7,3.5,5,1195,TX,33.682577,-96.60891
1616,CMG-1009,2.65,3.45,5,1616,TX,32.999127,-96.796695
314,CMG-1009,2.7,3.5,5,314,TX,32.907832,-96.769701
3322,CMG-1009,2.7,3.5,5,3322,TX,32.65023,-96.865662
3984,CMG-1009,2.7,3.5,5,3984,TX,30.586461,-97.857104
3967,CMG-1009,2.7,3.5,5,3967,TX,29.478982,-98.363771
1723,CMG-1009,2.7,3.5,5,1723,TX,30.247644,-97.775468
3194,CMG-1009,2.6,3.4,5,3194,KS,38.869691,-94.663224
16,CMG-1009,2.65,3.45,5,16,MO,39.057066,-94.605593
736,CMG-1009,2.7,3.5,5,736,MO,39.247708,-94.465917
1382,CMG-1009,2.7,3.5,5,1382,MO,39.025883,-94.248295
2112,CMG-1009,2.65,3.45,5,2112,MO,37.084878,-94.47663
1162,CMG-1009,2.65,3.45,5,1162,IA,41.597726,-93.750277
2136,CMG-1009,2.65,3.45,5,2136,AR,36.334667,-94.18512
28,CMG-1009,2.65,3.45,5,28,MN,45.55133,-94.206193
1792,CMG-1009,2.45,3.2,5,1792,MN,45.558689,-94.156541
2458,CMG-1009,2.8,3.65,5,2458,AR,36.112765,-94.145347
925,CMG-1009,2.65,3.45,5,925,MN,45.30128,-93.555077
338,CMG-1009,2.7,3.5,5,338,MN,44.859244,-93.442869
514,CMG-1009,2.7,3.5,5,514,MN,45.094135,-93.383211
1090,CMG-1009,2.6,3.4,5,1090,MO,37.209743,-93.275599
2249,CMG-1009,2.7,3.5,5,2249,TX,32.542182,-94.73356
2437,CMG-1009,2.7,3.5,5,2437,MN,44.832866,-92.957598
653,CMG-1009,2.6,3.4,5,653,MN,45.035646,-92.837415
3039,CMG-1009,2.7,3.5,5,3039,TX,30.088633,-95.521604
888,CMG-1009,2.65,3.45,5,888,WI,44.959411,-92.720856
2140,CMG-1009,2.7,3.5,5,2140,TX,29.768398,-95.624098
3624,CMG-1009,2.65,3.45,5,3624,TX,29.677716,-95.642902
3447,CMG-1009,2.7,3.5,5,3447,TX,30.118431,-95.379662
3339,CMG-1009,2.7,3.5,5,3339,MO,38.960855,-92.370592
3002,CMG-1009,2.7,3.5,5,3002,TX,29.643375,-95.575545
347,CMG-1009,2.7,3.5,5,347,TX,29.760162,-95.362591
1582,CMG-1009,2.7,3.5,5,1582,TX,29.55642,-95.386371
4216,CMG-1009,2.65,3.45,5,4216,AR,34.79121,-92.22813
3938,CMG-1009,2.7,3.5,5,3938,AR,35.82391,-90.679382
4367,CMG-1009,2.65,3.45,5,4367,IL,39.833996,-89.605478
4289,CMG-1009,2.65,3.45,5,4289,IL,41.853017,-88.339451
1148,CMG-1009,2.6,3.4,5,1148,IL,42.226642,-88.294975
208,CMG-1009,2.65,3.45,5,208,IL,42.025247,-88.143711
4191,CMG-1009,2.65,3.45,5,4191,IL,41.939191,-88.114053
441,CMG-1009,2.7,3.5,5,441,WI,42.986069,-87.947816
3281,CMG-1009,2.7,3.5,5,3281,IL,41.512455,-87.951034
313,CMG-1009,2.7,3.5,5,313,WI,43.04847,-87.90424
2658,CMG-1009,2.65,3.45,5,2658,IL,41.632041,-87.931793
89,CMG-1009,2.65,3.45,5,89,IL,42.0115,-87.762874
2553,CMG-1009,2.65,3.45,5,2553,IL,41.850979,-87.743851
2556,CMG-1009,2.6,3.4,5,2556,IL,41.691864,-87.740233
3367,CMG-1009,2.9,3.75,5,3367,IL,41.872392,-87.677268
1740,CMG-1009,2.6,3.4,5,1740,IL,41.932846,-87.668178
3481,CMG-1009,2.5,3.25,5,3481,IL,41.925684,-87.649527
655,CMG-1009,2.65,3.45,5,655,IL,41.881215,-87.635085
4559,CMG-1009,2.65,3.45,5,4559,LA,30.437375,-90.084405
3204,CMG-1009,2.85,3.7,5,3204,LA,29.92614,-90.08307
2937,CMG-1009,2.7,3.5,5,2937,LA,30.270316,-89.760007
2770,CMG-1009,2.65,3.45,5,2770,IN,39.714638,-86.356385
4029,CMG-1009,2.65,3.45,5,4029,IN,41.722552,-85.976624
4384,CMG-1009,2.65,3.45,5,4384,IN,38.304651,-85.83976
4421,CMG-1009,2.75,3.6,5,4421,TN,36.19139,-86.2954
2205,CMG-1009,2.65,3.45,5,2205,AL,30.675227,-88.143698
3099,CMG-1009,2.6,3.4,5,3099,MI,43.58492,-84.768104
3786,CMG-1009,2.7,3.5,5,3786,OH,41.304614,-84.36127
4493,CMG-1009,2.65,3.45,5,4493,OH,39.095882,-84.386883
331,CMG-1009,2.6,3.4,5,331,OH,39.628827,-84.189247
2688,CMG-1009,2.65,3.45,5,2688,MI,42.976711,-83.768421
3710,CMG-1009,2.7,3.5,5,3710,AL,33.608118,-85.786597
3846,CMG-1009,2.8,3.65,5,3846,TN,35.125707,-85.240269
878,CMG-1009,2.6,3.4,5,878,OH,41.373966,-83.624628
3350,CMG-1009,2.5,3.25,5,3350,OH,41.636178,-83.478503
791,CMG-1009,2.6,3.4,5,791,MI,42.530744,-83.198054
2638,CMG-1009,2.7,3.5,5,2638,MI,42.514302,-83.047697
3345,CMG-1009,2.65,3.45,5,3345,MI,42.670187,-82.995803
3895,CMG-1009,2.65,3.45,5,3895,GA,34.166423,-84.787322
1422,CMG-1009,2.65,3.45,5,1422,OH,40.580848,-83.083062
3045,CMG-1009,2.65,3.45,5,3045,MI,42.674083,-82.829662
2063,CMG-1009,2.65,3.45,5,2063,TN,35.915232,-84.089842
84,CMG-1009,2.65,3.45,5,84,OH,40.020483,-83.060454
27,CMG-1009,2.6,3.4,5,27,OH,39.952049,-82.998464
301,CMG-1009,2.65,3.45,5,301,OH,40.055933,-82.866233
595,CMG-1009,2.65,3.45,5,595,OH,39.94068,-82.79108
1464,CMG-1009,2.7,3.5,5,1464,GA,33.980164,-84.424608
2873,CMG-1009,2.65,3.45,5,2873,GA,32.480404,-84.943902
3284,CMG-1009,2.7,3.5,5,3284,GA,33.783862,-84.383951
2125,CMG-1009,2.6,3.4,5,2125,GA,33.7753,-84.298718
1652,CMG-1009,2.7,3.5,5,1652,GA,33.980139,-84.21714
2586,CMG-1009,2.65,3.45,5,2586,TN,35.830733,-83.572926
379,CMG-1009,2.7,3.5,5,379,GA,33.955267,-84.131162
2607,CMG-1009,2.7,3.5,5,2607,GA,34.303285,-83.858625
2281,CMG-1009,2.65,3.45,5,2281,OH,41.384207,-81.73832
735,CMG-1009,2.6,3.4,5,735,OH,41.448202,-81.495887
4006,CMG-1009,2.7,3.5,5,4006,OH,41.023129,-81.515103
2027,CMG-1009,2.65,3.45,5,2027,OH,41.308069,-81.438997
1216,CMG-1009,2.6,3.4,5,1216,OH,41.240241,-81.445389
3663,CMG-1009,2.65,3.45,5,3663,OH,40.834292,-81.388086
4344,CMG-1009,2.65,3.45,5,4344,NC,35.528975,-82.607292
1828,CMG-1009,2.6,3.4,5,1828,SC,34.68461,-82.837358
2303,CMG-1009,2.7,3.5,5,2303,NC,35.504615,-82.523931
4238,CMG-1009,2.65,3.45,5,4238,GA,33.108596,-83.253691
1535,CMG-1009,2.6,3.4,5,1535,FL,30.43616,-84.258393
4538,CMG-1009,2.65,3.45,5,4538,OH,40.664223,-80.588819
2421,CMG-1009,2.65,3.45,5,2421,PA,42.105396,-80.131654
3874,CMG-1009,2.65,3.45,5,3874,GA,30.840046,-83.322965
2283,CMG-1009,2.95,3.55,5,2283,ON,43.613328,-79.558702
2614,CMG-1009,2.95,3.55,5,2614,ON,43.825596,-79.538825
3900,CMG-1009,2.95,3.55,5,3900,ON,43.649269,-79.378426
2578,CMG-1009,2.5,3.25,5,2578,WV,39.657422,-80.002337
2183,CMG-1009,2.65,3.45,5,2183,NC,35.44367,-80.878983
3095,CMG-1009,2.7,3.5,5,3095,NC,35.139213,-80.935513
2521,CMG-1009,2.7,3.5,5,2521,NC,35.082322,-80.877287
1826,CMG-1009,2.65,3.45,5,1826,NC,35.152858,-80.832689
2453,CMG-1009,2.7,3.5,5,2453,NC,35.061239,-80.814391
3751,CMG-1009,2.7,3.5,5,3751,NC,35.211197,-80.689819
3313,CMG-1009,2.7,3.5,5,3313,SC,34.117946,-80.87743
4459,CMG-1009,2.75,3.6,5,4459,NY,42.076748,-78.461659
2735,CMG-1009,2.6,3.4,5,2735,FL,29.673671,-82.338755
3337,CMG-1009,2.65,3.45,5,3337,NC,36.073603,-79.492327
1376,CMG-1009,2.65,3.45,5,1376,NY,43.123413,-77.617753
4328,CMG-1009,2.65,3.45,5,4328,FL,30.142174,-81.767095
4031,CMG-1009,2.65,3.45,5,4031,FL,30.262889,-81.62294
1971,CMG-1009,2.65,3.45,5,1971,FL,29.167095,-82.16836
3152,CMG-1009,2.7,3.5,5,3152,FL,30.319326,-81.554977
3082,CMG-1009,2.65,3.45,5,3082,FL,27.894135,-82.779434
798,CMG-1009,2.8,3.65,5,798,VA,38.04916,-78.503662
4074,CMG-1009,2.7,3.5,5,4074,VA,38.035397,-78.500155
2714,CMG-1009,2.7,3.5,5,2714,FL,30.271266,-81.388854
731,CMG-1009,2.65,3.45,5,731,FL,27.780159,-82.638729
4016,CMG-1009,2.6,3.4,5,4016,NC,35.940632,-78.854045
1087,CMG-1009,2.7,3.5,5,1087,NC,35.765223,-78.783861
2166,CMG-1009,2.5,3.25,5,2166,SC,32.785578,-79.935977
3109,CMG-1009,2.65,3.45,5,3109,FL,29.476264,-81.196113
517,CMG-1009,2.9,3.75,5,517,VA,38.963637,-77.399038
3001,CMG-1009,2.85,3.7,5,3001,VA,39.015537,-77.374527
2226,CMG-1009,2.8,3.65,5,2226,PA,40.246065,-77.014393
2276,CMG-1009,2.7,3.5,5,2276,FL,28.800126,-81.333621
3057,CMG-1009,2.7,3.5,5,3057,VA,38.829909,-77.307703
570,CMG-1009,2.7,3.5,5,570,FL,28.512078,-81.459718
2130,CMG-1009,2.8,3.65,5,2130,MD,39.016651,-77.208966
783,CMG-1009,2.5,3.25,5,783,FL,29.180812,-81.080596
1147,CMG-1009,2.75,3.6,5,1147,MD,39.075289,-77.137765
2854,CMG-1009,2.85,3.7,5,2854,VA,38.701711,-77.220685
2245,CMG-1009,2.65,3.45,5,2245,MD,39.049784,-77.115596
930,CMG-1009,2.85,3.7,5,930,VA,38.813032,-77.110677
2377,CMG-1009,2.85,3.7,5,2377,DC,38.921084,-77.021911
1691,CMG-1009,2.85,3.7,5,1691,DC,38.883258,-76.995243
4044,CMG-1009,2.65,3.45,5,4044,NY,43.033582,-76.018134
2329,CMG-1009,2.8,3.65,5,2329,MD,39.412696,-76.772272
4860,CMG-1009,2.8,3.65,5,4860,NC,36.4246,-77.635258
2804,CMG-1009,2.85,3.7,5,2804,MD,38.676,-76.8276
510,CMG-1009,2.85,3.7,5,510,MD,39.372168,-76.61022
3475,CMG-1009,2.8,3.65,5,3475,MD,39.340408,-76.591768
1488,CMG-1009,2.9,3.75,5,1488,MD,38.943155,-76.562083
3246,CMG-1009,2.85,3.7,5,3246,MD,39.561498,-76.373064
2219,CMG-1009,2.6,3.4,5,2219,FL,26.491847,-81.786788
2432,CMG-1009,2.9,3.75,5,2432,PA,40.597143,-75.526976
2311,CMG-1009,2.75,3.6,5,2311,PA,40.639636,-75.434827
3234,CMG-1009,2.9,3.75,5,3234,DE,39.687664,-75.652524
1333,CMG-1009,2.65,3.45,5,1333,VA,37.043749,-76.393336
3890,CMG-1009,2.8,3.65,5,3890,PA,40.71468,-75.284512
3630,CMG-1009,2.75,3.6,5,3630,DE,39.10693,-75.54102
3263,CMG-1009,2.75,3.6,5,3263,PA,40.063345,-75.236689
4385,CMG-1009,2.65,3.45,5,4385,FL,27.41805,-80.3856
3111,CMG-1009,2.75,3.6,5,3111,PA,40.073568,-75.157084
3315,CMG-1009,2.9,3.75,5,3315,PA,39.938824,-75.167058
2908,CMG-1009,2.7,3.5,5,2908,VA,36.775675,-76.088666
2732,CMG-1009,2.9,3.75,5,2732,PA,40.074503,-75.03305
1514,CMG-1009,2.85,3.7,5,1514,PA,40.137362,-74.964624
3893,CMG-1009,2.85,3.7,5,3893,NJ,40.50063,-74.85544
2196,CMG-1009,2.95,3.85,5,2196,NJ,40.642992,-74.411518
1565,CMG-1009,2.6,3.4,5,1565,FL,26.838797,-80.108903
838,CMG-1009,2.65,3.45,5,838,FL,26.067606,-80.36306
2861,CMG-1009,2.65,3.45,5,2861,FL,26.400771,-80.12049
2916,CMG-1009,2.65,3.45,5,2916,FL,26.147349,-80.256339
3387,CMG-1009,2.8,3.65,5,3387,NY,41.09758,-74.012457
2904,CMG-1009,2.65,3.45,5,2904,NY,41.528046,-73.894316
3383,CMG-1009,2.6,3.4,5,3383,FL,25.789777,-80.38703
1237,CMG-1009,2.95,3.85,5,1237,NY,40.739853,-73.985148
632,CMG-1009,2.95,3.85,5,632,NY,40.753988,-73.981551
1999,CMG-1009,2.8,3.65,5,1999,NJ,39.984303,-74.180515
1915,CMG-1009,3.1,4.05,5,1915,NY,40.689251,-73.992896
3312,CMG-1009,2.95,3.85,5,3312,NY,40.759379,-73.918315
2190,CMG-1009,2.95,3.85,5,2190,NY,40.860221,-73.890898
3169,CMG-1009,2.65,3.45,5,3169,FL,25.596995,-80.397035
1987,CMG-1009,2.95,3.85,5,1987,NY,40.72031,-73.84593
2301,CMG-1009,2.75,3.6,5,2301,NY,40.663367,-73.719321
3619,CMG-1009,2.95,3.85,5,3619,VT,43.611061,-72.973323
4010,CMG-1009,2.85,3.7,5,4010,MA,42.466536,-73.196212
2310,CMG-1009,2.9,3.75,5,2310,NY,40.655956,-73.549788
2559,CMG-1009,2.85,3.7,5,2559,CT,41.178449,-73.181922
4011,CMG-1009,2.85,3.7,5,4011,MA,42.112768,-72.722707
1763,CMG-1009,2.8,3.65,5,1763,CT,41.725601,-72.759228
1693,CMG-1009,2.65,3.45,5,1693,MA,42.35653,-72.55367
1371,CMG-1009,2.85,3.7,5,1371,RI,41.761894,-71.458903
1873,CMG-1009,2.65,3.45,5,1873,RI,41.731845,-71.435526
1388,CMG-1009,2.65,3.45,5,1388,RI,41.828265,-71.400524
4520,CMG-1009,2.8,3.65,5,4520,RI,41.8557,-71.35473
3333,CMG-1009,2.95,3.85,5,3333,MA,42.3703,-71.1796
1615,CMG-1009,2.7,3.5,5,1615,MA,42.362548,-71.085697
2296,CMG-1009,2.65,3.45,5,2296,RI,41.516583,-71.299258
1653,CMG-1009,2.65,3.45,5,1653,MA,42.357535,-71.058415
1243,CMG-1009,2.8,3.65,5,1243,MA,42.479603,-71.021167
2491,CMG-1009,2.65,3.45,5,2491,MA,42.351059,-71.045746
3711,CMG-1009,2.9,3.75,5,3711,MA,41.672874,-71.162446
2149,CMG-1025,5.3,6.9,5,2149,CA,37.394826,-121.946348
430,CMG-1025,5.6,7.3,5,430,CA,37.485816,-122.228957
1765,CMG-1025,5.6,7.3,5,1765,CA,37.383101,-121.896718
1107,CMG-1025,5.5,7.15,5,1107,CA,37.262214,-121.931864
1637,CMG-1025,5.8,7.55,5,1637,CA,37.732506,-122.489986
3277,CMG-1025,5.3,6.9,5,3277,CA,36.843323,-121.390773
1472,CMG-1025,5.3,6.9,5,1472,CA,38.537853,-121.492431
4212,CMG-1025,5.7,7.4,5,4212,CA,36.836732,-119.862392
2892,CMG-1025,5.3,6.9,5,2892,CA,36.781636,-119.790074
3505,CMG-1025,5.3,6.9,5,3505,CA,38.948013,-119.958085
1459,CMG-1025,5.2,6.75,5,1459,CA,34.429193,-119.869361
179,CMG-1025,5.3,6.9,5,179,CA,34.264401,-119.212597
875,CMG-1025,5.3,6.9,5,875,CA,34.284132,-118.775359
1128,CMG-1025,5.7,7.4,5,1128,CA,34.394452,-118.462748
1412,CMG-1025,5.3,6.9,5,1412,CA,34.143657,-118.397758
1167,CMG-1025,5.3,6.9,5,1167,CA,34.023344,-118.394364
1286,CMG-1025,5.3,6.9,5,1286,CA,33.8654,-118.393478
2320,CMG-1025,5.7,7.4,5,2320,CA,33.811967,-118.181334
3195,CMG-1025,5.3,6.9,5,3195,OR,42.309172,-122.851621
1176,CMG-1025,5.3,6.9,5,1176,CA,33.726841,-117.989692
1924,CMG-1025,5.3,6.9,5,1924,CA,33.860571,-117.792008
3674,CMG-1025,5.3,6.9,5,3674,CA,33.699936,-117.084833
2678,CMG-1025,5.6,7.3,5,2678,CA,33.245196,-117.290349
235,CMG-1025,5.3,6.9,5,235,CA,32.913853,-117.146011
3735,CMG-1025,5.3,6.9,5,3735,ID,43.662319,-116.40936
846,CMG-1025,5.3,6.9,5,846,OR,45.454356,-122.77552
2532,CMG-1025,5.4,7.0,5,2532,UT,40.659756,-111.887707
3783,CMG-1025,5.3,6.9,5,3783,WA,46.145998,-122.928763
3457,CMG-1025,5.4,7.0,5,3457,AZ,33.347271,-111.964492
1581,CMG-1025,5.3,6.9,5,1581,WA,47.041925,-122.933975
3502,CMG-1025,5.6,7.3,5,3502,WA,47.437723,-120.323535
1363,CMG-1025,5.3,6.9,5,1363,WA,47.610279,-122.337519
2590,CMG-1025,5.6,7.3,5,2590,AZ,32.398646,-110.955784
3837,CMG-1025,5.4,7.0,5,3837,AZ,32.183919,-110.945042
4562,CMG-1025,5.4,7.0,5,4562,AZ,32.222101,-110.877658
2271,CMG-1025,5.6,7.3,5,2271,WA,48.784943,-122.489619
3003,CMG-1025,5.9,7.15,5,3003,BC,49.263179,-123.115525
4028,CMG-1025,5.3,6.9,5,4028,MT,48.231506,-114.331299
2355,CMG-1025,5.4,7.0,5,2355,CO,39.98639,-105.097962
650,CMG-1025,5.3,6.9,5,650,CO,40.189192,-105.101798
254,CMG-1025,5.4,7.0,5,254,CO,39.595465,-104.84874
4123,CMG-1025,5.3,6.9,5,4123,NE,40.723399,-99.083389
3508,CMG-1025,5.3,6.9,5,3508,KS,37.721804,-97.363634
1651,CMG-1025,5.2,6.75,5,1651,NE,40.815686,-96.702361
4022,CMG-1025,5.4,7.0,5,4022,TX,32.681325,-97.462227
3557,CMG-1025,5.4,7.0,5,3557,TX,32.606409,-97.40748
3525,CMG-1025,5.4,7.0,5,3525,TX,33.011492,-97.070128
2021,CMG-1025,5.4,7.0,5,2021,TX,32.88015,-97.098193
2141,CMG-1025,5.3,6.9,5,2141,OK,36.104126,-95.911377
3329,CMG-1025,5.4,7.0,5,3329,TX,33.175987,-96.845528
3238,CMG-1025,5.4,7.0,5,3238,TX,32.706173,-97.023415
3359,CMG-1025,5.4,7.0,5,3359,TX,32.923707,-96.898415
1734,CMG-1025,5.4,7.0,5,1734,TX,33.078407,-96.820292
101,CMG-1025,5.4,7.0,5,101,TX,33.107362,-96.806229
378,CMG-1025,5.3,6.9,5,378,KS,38.972643,-95.289387
3684,CMG-1025,5.3,6.9,5,3684,OK,36.060371,-95.785148
2753,CMG-1025,5.4,7.0,5,2753,TX,29.650339,-98.449903
971,CMG-1025,5.4,7.0,5,971,TX,29.519679,-98.501378
756,CMG-1025,5.4,7.0,5,756,TX,32.955566,-96.616909
466,CMG-1025,5.4,7.0,5,466,TX,30.649201,-97.677597
4431,CMG-1025,5.5,7.15,5,4431,TX,29.57199,-98.23858
669,CMG-1025,5.3,6.9,5,669,MO,39.813656,-94.813872
3660,CMG-1025,5.4,7.0,5,3660,TX,30.233755,-97.739418
1848,CMG-1025,5.3,6.9,5,1848,MO,38.814028,-94.510088
2557,CMG-1025,5.3,6.9,5,2557,IA,41.562515,-93.799293
3753,CMG-1025,5.3,6.9,5,3753,TX,30.590791,-96.330037
19,CMG-1025,5.3,6.9,5,19,MN,45.095678,-93.44131
3256,CMG-1025,5.0,6.5,5,3256,MN,44.930604,-93.349429
2724,CMG-1025,5.2,6.75,5,2724,MN,45.158322,-93.390783
764,CMG-1025,5.3,6.9,5,764,MN,45.055094,-93.364971
3358,CMG-1025,5.2,6.75,5,3358,MN,45.124552,-93.357518
594,CMG-1025,5.4,7.0,5,594,MN,44.86401,-93.288867
33,CMG-1025,5.3,6.9,5,33,MN,44.731145,-93.219372
3881,CMG-1025,5.3,6.9,5,3881,TX,29.734063,-95.775252
